Unnamed: 0,md_area,idnum,poi_classes,pop10,block_prop_pop,road_length,num_poi,lon,lat,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10.ss,geocode.b,geocode.bg,geocode.t,GEOID10,GEOID,NAME,FIPS,popACS,State,pop2010,area_km2,popPrcCounty,prc.latino.std,dens.cvap.std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,dens.work.std,popDens.std,rate.vbm.std,rate.hisvbm.std,rate.aisvbm.std,rate.yousvbm.std,prc.ElNonReg.std,dens.poll.std,LEP_flag,CarAccess_flag,disab_flag,BelowPoverty_flag,youth_flag,Latino_flag,cvapDens_flag,ElNonReg_flag,BLOCKID10.ind,center_score,droppoff_score,geometry,lks_data,fire_station,library,town_hall,public_building,school,community_centre,arts_centre,college,university,near_node,center_score_cost_adjustment,dropbox_cost_adjustment
2157,6.79483905918663e-05,2300,,1394,845,0.0956019874417812,,-75.81116037404179,40.456978853432005,42,11,13600,3046,420110136003046,420110136003046,420110136003,42011013600,420110136003046,42011013600,Census Tract 136 Berks County Pennsylvania,42011,4103,PA,8,0.00802416091661155,1.94438098200962e-05,0.581779596786418,0.36622707291193,0.798544793087767,0.37107776261937203,0.608913142337426,0.290359254206457,0.340988328027891,0.0,0.570638168864635,0.748901015613157,1.0,1.0,0.47892981658329503,0.322949825678339,0.6681067151735639,1,0,0,1,0,0,0,0,420110136003046,0.549607776261937,0.5427732302561771,POINT (-75.81116037404179 40.45697885343201),0,0,0,0,0,0,0,0,0,0,136435724,0.75,0.75
2174,6.794401771137429e-05,2317,['school'],330,69,0.0345636293403791,1.0,-75.6508860551539,40.45258621278371,42,11,13402,1010,420110134021010,420110134021010,420110134021,42011013402,420110134021010,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,105,0.7951153117299721,0.000255200003888762,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.915340306199788,0.40427467030468395,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134021010,0.556413900257693,0.5618216072240629,POINT (-75.6508860551539 40.45258621278371),0,0,0,0,0,1,0,0,0,0,136166276,0.75,0.75
2245,6.795630808397768e-05,2392,['school'],353,25,0.0220167209937301,1.0,-75.8391188743595,40.46492964588779,42,11,13701,1023,420110137011023,420110137011023,420110137011,42011013701,420110137011023,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,56,1.59476040657463,0.000136106668740673,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.9605881461270268,0.30081855388813106,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137011023,0.719848036986509,0.735567952965634,POINT (-75.8391188743595 40.46492964588779),0,0,0,0,0,1,0,0,0,0,136070140,0.5,0.5
2247,6.79558088984908e-05,2394,['school'],250,21,0.0185406597121993,1.0,-75.82025966886371,40.4644284548459,42,11,13701,1015,420110137011015,420110137011015,420110137011,42011013701,420110137011015,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,53,2.0018282109150998,0.000128815240058137,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.0,0.28619069273912395,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137011015,0.645975443383356,0.6472865371705749,POINT (-75.82025966886371 40.4644284548459),0,0,0,0,0,1,0,0,0,0,136105048,0.5,0.5
2289,6.7974576951072e-05,2440,['police'],112,31,0.0168030558827198,1.0,-76.2915368866122,40.4832631846824,42,11,10100,3025,420110101003025,420110101003025,420110101003,42011010100,420110101003025,42011010100,Census Tract 101 Berks County Pennsylvania,42011,6022,PA,17,0.24370484547600504,4.13180958677043e-05,0.153478854024557,0.574882522358648,0.3679702895255421,0.53016522661816,0.340306199787782,0.0730635137183568,0.528043049871154,0.938608458390177,0.35288767621646205,0.666211914506594,1.0,0.0344095801121722,0.49416401394573295,0.824844626345308,0.514400485068971,1,0,0,0,0,0,0,0,420110101003025,0.513881309686221,0.519061261612421,POINT (-76.29153688661221 40.4832631846824),1,0,0,0,0,0,0,0,0,0,136173850,0.75,0.75
2317,6.79680756196718e-05,2469,,46,12,0.00422488685253749,,-76.0179857965892,40.47674078256321,42,11,10201,2042,420110102012042,420110102012042,420110102012,42011010201,420110102012042,42011010201,Census Tract 102.01 Berks County Pennsylvania,42011,4390,PA,38,1.99634277460955,9.23580966454567e-05,0.301576474154919,0.44717295740488106,0.315522207063817,0.0673791117174473,0.4034409580112169,0.5832196452933149,0.7880854934060941,0.743519781718963,0.269061694709717,0.437395785963317,1.0,1.0,0.566545399423981,0.4219342125208429,0.9620281946339252,1,0,0,0,0,0,0,0,420110102012042,0.530534712748219,0.534449262651855,POINT (-76.0179857965892 40.47674078256321),1,0,0,0,0,0,0,0,0,0,5160215584,0.75,0.75
2408,6.79750155710616e-05,2565,['fire_station'],482,237,0.025000069918358,1.0,-76.0082440712786,40.4837031486535,42,11,10201,2042,420110102012042,420110102012042,420110102012,42011010201,420110102012042,42011010201,Census Tract 102.01 Berks County Pennsylvania,42011,4390,PA,38,1.99634277460955,9.23580966454567e-05,0.301576474154919,0.44717295740488106,0.315522207063817,0.0673791117174473,0.4034409580112169,0.5832196452933149,0.7880854934060941,0.743519781718963,0.269061694709717,0.437395785963317,1.0,1.0,0.566545399423981,0.4219342125208429,0.9620281946339252,1,0,0,0,0,0,0,0,420110102012042,0.530534712748219,0.534449262651855,POINT (-76.0082440712786 40.4837031486535),1,1,0,0,0,0,0,0,0,0,136283792,0.75,0.75
2409,6.7974779432535e-05,2566,"['school', 'fire_station']",348,120,0.0287692568226819,2.0,-75.99881129475649,40.4834662877484,42,11,10201,1019,420110102011019,420110102011019,420110102011,42011010201,420110102011019,42011010201,Census Tract 102.01 Berks County Pennsylvania,42011,4390,PA,72,1.2389522341232702,0.000174994288380865,0.301576474154919,0.44717295740488106,0.315522207063817,0.0673791117174473,0.4034409580112169,0.5832196452933149,0.7880854934060941,0.743519781718963,0.336516598453843,0.437395785963317,1.0,1.0,0.566545399423981,0.4219342125208429,0.933454600576019,1,0,0,0,0,0,0,0,420110102011019,0.537537896013339,0.541656543017389,POINT (-75.99881129475649 40.4834662877484),0,1,0,0,0,1,0,0,0,0,136513685,0.75,0.75
2422,6.7971395786076e-05,2580,['school'],342,68,0.0142258556653985,1.0,-75.8667592747581,40.4800719779391,42,11,13701,2057,420110137012057,420110137012057,420110137012,42011013701,420110137012057,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,129,1.28711505701308,0.00031353143334905,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.9311808397756559,0.38062755798090003,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012057,0.7276186145217521,0.7428974209056071,POINT (-75.8667592747581 40.4800719779391),0,0,0,0,0,1,0,0,0,0,136392417,0.5,0.5
2433,6.796863548792671e-05,2591,,207,107,0.0411329699841771,,-75.7630133282947,40.4773025501876,42,11,13701,1040,420110137011040,420110137011040,420110137011,42011013701,420110137011040,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,7,1.2182217019123798,1.70133335925841e-05,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.8368197665605579,0.245717750492648,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137011040,0.703677808094588,0.7175411983802159,POINT (-75.7630133282947 40.4773025501876),1,0,0,0,0,0,0,0,0,0,136133100,0.5,0.5
2434,6.796838011497861e-05,2592,['fire_station'],398,220,0.044390947792945,1.0,-75.75358229107529,40.47704631303311,42,11,14100,2088,420110141002088,420110141002088,420110141002,42011014100,420110141002088,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,89,0.6585990557958101,0.00021631238424857,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.800363801728058,0.405714718811581,0.148173412157041,1.0,1.0,0.216992572381385,0.808700924662725,0.8208276489313321,0,0,0,0,0,0,0,0,420110141002088,0.543351144459603,0.523149808354447,POINT (-75.75358229107529 40.47704631303311),1,1,0,0,0,0,0,0,0,0,4642065220,0.75,0.75
2475,6.798609632789089e-05,2639,,97,14,2.24515464997135e-05,,-76.168317592935,40.4948146233068,42,11,10100,1044,420110101001044,420110101001044,420110101001,42011010100,420110101001044,42011010100,Census Tract 101 Berks County Pennsylvania,42011,6022,PA,81,3.8983862236265896,0.000196868574428474,0.153478854024557,0.574882522358648,0.3679702895255421,0.53016522661816,0.340306199787782,0.0730635137183568,0.528043049871154,0.800363801728058,0.273836592390481,1.0,1.0,1.0,1.0,0.824844626345308,0.0,1,0,0,0,0,0,0,0,420110101001044,0.5958522813400029,0.603323317958379,POINT (-76.168317592935 40.4948146233068),1,0,0,0,0,0,0,0,0,0,136227708,0.5,0.5
2490,6.798195718288189e-05,2657,['fire_station'],187,35,0.0115965331298088,1.0,-75.99850039463921,40.49066473327971,42,11,10201,1019,420110102011019,420110102011019,420110102011,42011010201,420110102011019,42011010201,Census Tract 102.01 Berks County Pennsylvania,42011,4390,PA,72,1.2389522341232702,0.000174994288380865,0.301576474154919,0.44717295740488106,0.315522207063817,0.0673791117174473,0.4034409580112169,0.5832196452933149,0.7880854934060941,0.743519781718963,0.336516598453843,0.437395785963317,1.0,1.0,0.566545399423981,0.4219342125208429,0.933454600576019,1,0,0,0,0,0,0,0,420110102011019,0.537537896013339,0.541656543017389,POINT (-75.99850039463921 40.49066473327971),0,1,0,0,0,0,0,0,0,0,136275010,0.75,0.75
2502,6.79788185633798e-05,2670,['school'],204,48,0.0181713615037047,1.0,-75.8758675485653,40.4875173861395,42,11,13701,2038,420110137012038,420110137012038,420110137012,42011013701,420110137012038,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,70,2.07839908874814,0.00017013333592584098,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.743519781718963,0.298469001061088,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012038,0.7032742155525239,0.7157381060655279,POINT (-75.8758675485653 40.4875173861395),0,0,0,0,0,1,0,0,0,0,136215301,0.5,0.5
2503,6.79785719494787e-05,2671,['school'],344,61,0.0252532668901667,1.0,-75.8664347161955,40.4872700650814,42,11,13701,2060,420110137012060,420110137012060,420110137012,42011013701,420110137012060,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,110,0.6315149202580239,0.000267352385026322,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.887524632408671,0.4251932696680311,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012060,0.7299151129301199,0.7445390762034692,POINT (-75.8664347161955 40.4872700650814),0,0,0,0,0,1,0,0,0,0,136343337,0.5,0.5
2506,6.79778276665824e-05,2674,"['school', 'school']",289,24,0.0489868725241556,2.0,-75.8381366232098,40.4865236300961,42,11,13701,2052,420110137012052,420110137012052,420110137012,42011013701,420110137012052,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,22,1.21857014160093,5.34704770052644e-05,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.8600879187509469,0.267318478096104,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012052,0.7081230104592999,0.7223354230277829,POINT (-75.83813662320981 40.4865236300961),1,0,0,0,0,1,0,0,0,0,6292039379,0.5,0.5
2507,6.797757809235501e-05,2675,"['school', 'school']",111,27,0.00997921314590402,2.0,-75.8287040609277,40.4862733278579,42,11,13701,1012,420110137011012,420110137011012,420110137011,42011013701,420110137011012,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,38,1.06509313524188,9.23580966454567e-05,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.909504320145521,0.302334394421707,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137011012,0.7162062301045931,0.7311598886939951,POINT (-75.82870406092771 40.4862733278579),0,0,0,0,0,1,0,0,0,0,136549161,0.5,0.5
2548,6.79932786424259e-05,2727,,225,16,0.0361329145020213,,-76.1680241986447,40.50201352113261,42,11,10100,1030,420110101001030,420110101001030,420110101001,42011010100,420110101001030,42011010100,Census Tract 101 Berks County Pennsylvania,42011,6022,PA,6,0.525972784281774,1.4582857365072101e-05,0.153478854024557,0.574882522358648,0.3679702895255421,0.53016522661816,0.340306199787782,0.0730635137183568,0.528043049871154,0.8600879187509469,0.254812793694103,1.0,1.0,1.0,1.0,0.824844626345308,0.0,1,0,0,0,0,0,0,0,420110101001030,0.597953615279673,0.6063205136533921,POINT (-76.1680241986447 40.50201352113261),1,0,0,0,0,0,0,0,0,0,136239933,0.5,0.5
2568,6.79884240304594e-05,2748,"['school', 'fire_station']",863,416,0.0688017458775212,2.0,-75.9698856327315,40.497147986979705,42,11,13702,2051,420110137022051,420110137022051,420110137022,42011013702,420110137022051,42011013702,Census Tract 137.02 Berks County Pennsylvania,42011,3877,PA,46,0.0177085635096557,0.000111801906465553,0.329240563892678,0.33818402304077605,0.329846900106109,0.274367136577232,0.3641048961649229,0.352584508109747,0.6377141124753679,0.8206002728512959,0.772472335910262,1.0,1.0,1.0,1.0,0.7937698954070028,0.0,1,0,0,0,0,0,0,0,420110137022051,0.672703501591633,0.679896273197774,POINT (-75.9698856327315 40.49714798697971),1,1,0,0,0,1,0,0,0,0,136336281,0.5,0.5
2580,6.7985006102669e-05,2762,,38,11,0.0071324055290938595,,-75.83780907053959,40.4937216522125,42,11,13701,2052,420110137012052,420110137012052,420110137012,42011013701,420110137012052,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,22,1.21857014160093,5.34704770052644e-05,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.8600879187509469,0.267318478096104,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012052,0.7081230104592999,0.7223354230277829,POINT (-75.83780907053959 40.4937216522125),1,0,0,0,0,0,0,0,0,0,136152953,0.5,0.5
2621,6.79988809555538e-05,2818,['school'],205,40,0.0127068870696981,1.0,-76.1016746491568,40.5076269535365,42,11,10202,3047,420110102023047,420110102023047,420110102023,42011010202,420110102023047,42011010202,Census Tract 102.02 Berks County Pennsylvania,42011,5238,PA,44,1.14486886743014,0.000106940954010529,0.13642564802182802,0.5578293163559189,0.0573745641958466,0.0304683947248749,0.7181294527815669,0.395937547370017,0.267773230256177,0.0,0.306654539942398,1.0,1.0,1.0,1.0,0.776716689404275,0.0,1,0,0,0,0,1,0,0,420110102023047,0.512551159618008,0.508412048766755,POINT (-76.10167464915681 40.5076269535365),0,0,0,0,0,1,0,0,0,0,136095892,0.75,1.0
2635,6.799560669219929e-05,2832,['school'],1210,834,0.0939868454532573,1.0,-75.9695716754445,40.504346384931395,42,11,13702,2068,420110137022068,420110137022068,420110137022,42011013702,420110137022068,42011013702,Census Tract 137.02 Berks County Pennsylvania,42011,3877,PA,47,0.0105385576452017,0.000114232382693065,0.329240563892678,0.33818402304077605,0.329846900106109,0.274367136577232,0.3641048961649229,0.352584508109747,0.6377141124753679,0.0,0.863650144004851,1.0,1.0,1.0,1.0,0.7937698954070028,0.0,1,0,0,0,0,0,0,0,420110137022068,0.6225557071396091,0.617439474652981,POINT (-75.9695716754445 40.5043463849314),1,0,0,0,0,1,0,0,0,0,136353155,0.5,0.5
2656,6.7990422950149e-05,2853,['school'],197,40,0.0153506215567724,1.0,-75.7714412909006,40.499151548671705,42,11,14100,3024,420110141003024,420110141003024,420110141003,42011014100,420110141003024,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,76,1.27361440614072,0.00018471619329091298,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.96793997271487,0.33856298317416994,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.958087009246627,0,0,0,0,0,0,0,0,420110141003024,0.579968167348795,0.5736628662379001,POINT (-75.7714412909006 40.4991515486717),0,0,0,0,0,1,0,0,0,0,136308647,0.75,0.75
2663,6.79886224585907e-05,2860,['school'],1256,328,0.074528401045511,1.0,-75.7054045263816,40.4973468854326,42,11,14200,3062,420110142003062,420110142003062,420110142003,42011014200,420110142003062,42011014200,Census Tract 142 Berks County Pennsylvania,42011,7650,PA,2,0.0756783027827166,4.86095245502404e-06,0.0932999848415947,0.830907988479612,0.0929210247082007,0.146809155676823,0.68591784144308,0.7880854934060941,0.765878429589207,0.8688040018190091,0.286039108685766,0.6800060633621341,1.0,1.0,0.582234348946491,0.48863119599818106,0.9375473700166741,0,0,0,0,0,0,0,0,420110142003062,0.5901261937244201,0.5996694384893559,POINT (-75.7054045263816 40.4973468854326),1,0,0,0,0,1,0,0,0,0,136565121,0.5,0.5
2668,6.7987314188469e-05,2865,['school'],398,84,0.0362292080285237,1.0,-75.6582375254934,40.4960354804219,42,11,14200,1045,420110142001045,420110142001045,420110142001,42011014200,420110142001045,42011014200,Census Tract 142 Berks County Pennsylvania,42011,7650,PA,36,0.569377272986955,8.74971441904327e-05,0.0932999848415947,0.830907988479612,0.0929210247082007,0.146809155676823,0.68591784144308,0.7880854934060941,0.765878429589207,0.743519781718963,0.34318629680157603,0.3952554191299079,1.0,1.0,0.37949067758071897,0.48863119599818106,0.87122934667273,0,0,0,0,0,0,0,0,420110142001045,0.533757768682735,0.538854295242426,POINT (-75.6582375254934 40.4960354804219),0,0,0,0,0,1,0,0,0,0,136192909,0.75,0.75
2686,6.80062962008879e-05,2891,,388,89,0.0855059741671194,,-76.11081167329759,40.515054470630496,42,11,10202,3021,420110102023021,420110102023021,420110102023,42011010202,420110102023021,42011010202,Census Tract 102.02 Berks County Pennsylvania,42011,5238,PA,113,0.458493704112486,0.00027464381370885803,0.13642564802182802,0.5578293163559189,0.0573745641958466,0.0304683947248749,0.7181294527815669,0.395937547370017,0.267773230256177,0.9179930271335459,0.4495983022586021,1.0,1.0,1.0,1.0,0.776716689404275,0.0,1,0,0,0,0,1,0,0,420110102023021,0.59926860694255,0.6088993914983001,POINT (-76.11081167329759 40.5150544706305),1,0,0,0,0,0,0,0,0,0,5452412348,0.5,0.5
2687,6.80060677791841e-05,2892,['school'],470,270,0.0509218956215399,1.0,-76.1013742968404,40.5148257123264,42,11,10202,3021,420110102023021,420110102023021,420110102023,42011010202,420110102023021,42011010202,Census Tract 102.02 Berks County Pennsylvania,42011,5238,PA,113,0.458493704112486,0.00027464381370885803,0.13642564802182802,0.5578293163559189,0.0573745641958466,0.0304683947248749,0.7181294527815669,0.395937547370017,0.267773230256177,0.9179930271335459,0.4495983022586021,1.0,1.0,1.0,1.0,0.776716689404275,0.0,1,0,0,0,0,1,0,0,420110102023021,0.59926860694255,0.6088993914983001,POINT (-76.1013742968404 40.5148257123264),1,0,0,0,0,1,0,0,0,0,135945233,0.5,0.5
2719,6.79981138062525e-05,2925,['supermarket'],1284,261,0.0778607655930606,1.0,-75.7899769963063,40.506858375410104,42,11,14100,3009,420110141003009,420110141003009,420110141003,42011014100,420110141003009,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,68,0.1558108075593,0.000165272383470817,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.848415946642413,0.491132332878581,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.6895558587236621,0,0,0,0,0,0,0,0,420110141003009,0.5766484765802641,0.570468394724875,POINT (-75.78997699630629 40.5068583754101),0,0,0,0,0,0,0,0,0,0,136348000,0.75,0.75
2720,6.79978601755155e-05,2926,,4344,3098,0.158070462487582,,-75.78054184912,40.5066042663817,42,11,14100,3001,420110141003001,420110141003001,420110141003,42011014100,420110141003001,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,973,0.192210085507113,0.00236485336936919,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.0,0.8780506290738208,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.732757313930575,0,0,0,0,0,0,0,0,420110141003001,0.563542140366833,0.5443272374889021,POINT (-75.78054184912 40.5066042663817),1,0,0,0,0,0,0,0,0,0,2130266851,0.75,0.75
2724,6.799683824762282e-05,2930,['school'],97,19,0.0105968666835758,1.0,-75.74280195336691,40.5055803756688,42,11,14100,2017,420110141002017,420110141002017,420110141002,42011014100,420110141002017,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,44,1.5065310330813102,0.000106940954010529,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.8600879187509469,0.291496134606639,0.148173412157041,1.0,1.0,0.216992572381385,0.808700924662725,0.9203425799605881,0,0,0,0,0,0,0,0,420110141002017,0.538528876762164,0.518512581476429,POINT (-75.74280195336691 40.5055803756688),0,0,0,0,0,1,0,0,0,0,136230762,0.75,0.75
2728,6.79958044689235e-05,2934,['school'],1223,758,0.0891654607014536,1.0,-75.70506317607921,40.504544558000795,42,11,14200,4009,420110142004009,420110142004009,420110142004,42011014200,420110142004009,42011014200,Census Tract 142 Berks County Pennsylvania,42011,7650,PA,45,0.31482328584780395,0.000109371430238041,0.0932999848415947,0.830907988479612,0.0929210247082007,0.146809155676823,0.68591784144308,0.7880854934060941,0.765878429589207,0.979611944823405,0.409807488252236,0.6800060633621341,1.0,1.0,0.582234348946491,0.48863119599818106,0.992420797332121,0,0,0,0,0,0,0,0,420110142004009,0.616651508261331,0.62746491911908,POINT (-75.70506317607921 40.5045445580008),1,0,0,0,0,1,0,0,0,0,136478330,0.5,0.5
2729,6.79955441729585e-05,2935,,1412,791,0.0959540432511591,,-75.6956286580295,40.5042837400606,42,11,14200,3003,420110142003003,420110142003003,420110142003,42011014200,420110142003003,42011014200,Census Tract 142 Berks County Pennsylvania,42011,7650,PA,153,0.11879622273277304,0.000371862862809339,0.0932999848415947,0.830907988479612,0.0929210247082007,0.146809155676823,0.68591784144308,0.7880854934060941,0.765878429589207,0.743519781718963,0.6079278459906021,0.650901925117478,1.0,0.562983174170077,0.572911929664999,0.48863119599818106,0.9596028497802028,0,0,0,0,0,0,0,0,420110142003003,0.5958807033500079,0.6063688581389809,POINT (-75.69562865802951 40.5042837400606),1,0,0,0,0,0,0,0,0,0,136336600,0.5,0.5
2732,6.79947588423967e-05,2938,,537,189,0.0452784942324183,,-75.6673255301595,40.5034968139212,42,11,14200,1039,420110142001039,420110142001039,420110142001,42011014200,420110142001039,42011014200,Census Tract 142 Berks County Pennsylvania,42011,7650,PA,87,0.575601346216999,0.000211451431793546,0.0932999848415947,0.830907988479612,0.0929210247082007,0.146809155676823,0.68591784144308,0.7880854934060941,0.765878429589207,0.8966954676368051,0.413445505532818,0.3952554191299079,1.0,1.0,0.37949067758071897,0.48863119599818106,0.872669395179627,0,0,0,0,0,0,0,0,420110142001039,0.554100348643323,0.5614842244310191,POINT (-75.6673255301595 40.5034968139212),1,0,0,0,0,0,0,0,0,0,4069129435,0.75,0.75
2733,6.79944955852398e-05,2939,['school'],374,127,0.0181005955999647,1.0,-75.65789129696759,40.503233014463795,42,11,14200,1024,420110142001024,420110142001024,420110142001,42011014200,420110142001024,42011014200,Census Tract 142 Berks County Pennsylvania,42011,7650,PA,52,0.222584049041227,0.000126384763830625,0.0932999848415947,0.830907988479612,0.0929210247082007,0.146809155676823,0.68591784144308,0.7880854934060941,0.765878429589207,0.743519781718963,0.446263453084735,0.3952554191299079,1.0,1.0,0.37949067758071897,0.48863119599818106,0.714339851447628,0,0,0,0,0,0,0,0,420110142001024,0.538797938456874,0.545015104268174,POINT (-75.65789129696759 40.5032330144638),1,0,0,0,0,1,0,0,0,0,136158943,0.75,0.75
2779,6.80050457751334e-05,2993,['library'],3246,1471,0.18944988057157505,1.0,-75.7802082360158,40.5138021705885,42,11,14000,3040,420110140003040,420110140003040,420110140003,42011014000,420110140003040,42011014000,Census Tract 140 Berks County Pennsylvania,42011,5042,PA,107,0.0155191423554271,0.000260060956343786,0.0112930119751402,0.533651659845384,0.9516446869789301,0.0175837501894801,0.8375018948006671,0.060178869182962,0.717826284674852,0.8966954676368051,0.907230559345157,0.050250113688040006,1.0,1.0,0.5053054418675159,0.6993330301652271,0.6835682886160379,1,0,1,0,0,1,0,0,420110140003040,0.5682090344095799,0.5529138244656661,POINT (-75.7802082360158 40.5138021705885),1,0,1,0,0,0,0,0,0,0,136134363,0.75,0.75
2780,6.800479128487979e-05,2994,"['school', 'school', 'school', 'library']",1250,782,0.0887716923442016,4.0,-75.77077218186271,40.5135472891605,42,11,14000,3016,420110140003016,420110140003016,420110140003,42011014000,420110140003016,42011014000,Census Tract 140 Berks County Pennsylvania,42011,5042,PA,166,0.337495961211136,0.00040345905376699503,0.0112930119751402,0.533651659845384,0.9516446869789301,0.0175837501894801,0.8375018948006671,0.060178869182962,0.717826284674852,0.9878732757313928,0.500151584053358,0.050250113688040006,1.0,1.0,0.5053054418675159,0.6993330301652271,0.9908291647718659,1,0,1,0,0,1,0,0,420110140003016,0.5395255419129911,0.523403278546526,POINT (-75.77077218186271 40.5135472891605),0,0,1,0,0,1,0,0,0,0,136168066,0.75,0.75
2782,6.80042800806577e-05,2996,['school'],84,11,0.0061793786258699,1.0,-75.75190028172041,40.5130352896978,42,11,14100,2013,420110141002013,420110141002013,420110141002,42011014100,420110141002013,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,13,1.49548200064514,3.15961909576562e-05,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.8758526603001361,0.249279975746551,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.9660451720479007,0,0,0,0,0,0,0,0,420110141002013,0.5622991511293011,0.5545556963121759,POINT (-75.75190028172041 40.5130352896978),0,0,0,0,0,1,0,0,0,0,136238305,0.75,0.75
2826,6.80147393091383e-05,3048,['fire_station'],596,101,0.0349011144931735,1.0,-75.8742486274131,40.5235081619232,42,11,13701,2022,420110137012022,420110137012022,420110137012,42011013701,420110137012022,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,10,0.315187674464513,2.43047622751202e-05,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.9003334849173871,0.295588904047294,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012022,0.7146752311656809,0.7294913272266609,POINT (-75.8742486274131 40.5235081619232),0,1,0,0,0,0,0,0,0,0,136254560,0.5,0.5
